type,name,location,description,tags,image_url
hotel,Gosaikunda Lake,,,,"datasets/project_imgfold/project_images\Gosaikunda Lake\Gosaikunda Lake 1.1.jpeg,datasets/project_imgfold/project_images\Gosaikunda Lake\Gosaikunda Lake 1.10.jpeg,datasets/project_imgfold/project_images\Gosaikunda Lake\Gosaikunda Lake 1.2.jpeg,datasets/project_imgfold/project_images\Gosaikunda Lake\Gosaikunda Lake 1.3.jpeg,datasets/project_imgfold/project_images\Gosaikunda Lake\Gosaikunda Lake 1.4.jpeg,datasets/project_imgfold/project_images\Gosaikunda Lake\Gosaikunda Lake 1.5.jpeg,datasets/project_imgfold/project_images\Gosaikunda Lake\Gosaikunda Lake 1.6.jpeg,datasets/project_imgfold/project_images\Gosaikunda Lake\Gosaikunda Lake 1.7.jpeg,datasets/project_imgfold/project_images\Gosaikunda Lake\Gosaikunda Lake 1.8.jpeg,datasets/project_imgfold/project_images\Gosaikunda Lake\Gosaikunda Lake 1.9.jpeg"
hotel,Gosaikunda Lesser Spots,,,,"datasets/project_imgfold/project_images\Gosaikunda Lesser Spots\Gosaikunda Lesser Spots 1.1.jpeg,datasets/project_imgfold/project_images\Gosaikunda Lesser Spots\Gosaikunda Lesser Spots 1.10.jpeg,datasets/project_imgfold/project_images\Gosaikunda Lesser Spots\Gosaikunda Lesser Spots 1.2.jpeg,datasets/project_imgfold/project_images\Gosaikunda Lesser Spots\Gosaikunda Lesser Spots 1.3.jpeg,datasets/project_imgfold/project_images\Gosaikunda Lesser Spots\Gosaikunda Lesser Spots 1.4.jpeg,datasets/project_imgfold/project_images\Gosaikunda Lesser Spots\Gosaikunda Lesser Spots 1.5.jpeg,datasets/project_imgfold/project_images\Gosaikunda Lesser Spots\Gosaikunda Lesser Spots 1.6.jpeg,datasets/project_imgfold/project_images\Gosaikunda Lesser Spots\Gosaikunda Lesser Spots 1.7.jpeg,datasets/project_imgfold/project_images\Gosaikunda Lesser Spots\Gosaikunda Lesser Spots 1.8.jpeg,datasets/project_imgfold/project_images\Gosaikunda Lesser Spots\Gosaikunda Lesser Spots 1.9.jpeg"
hotel,Gotikhel,,,,"datasets/project_imgfold/project_images\Gotikhel\download (1).jpeg,datasets/project_imgfold/project_images\Gotikhel\download (2).jpeg,datasets/project_imgfold/project_images\Gotikhel\download (3).jpeg,datasets/project_imgfold/project_images\Gotikhel\download (5).jpeg,datasets/project_imgfold/project_images\Gotikhel\download.jpeg"
hotel,Govindpur Taregana,,,,"datasets/project_imgfold/project_images\Govindpur Taregana\download (1).jpeg,datasets/project_imgfold/project_images\Govindpur Taregana\download.jpeg,datasets/project_imgfold/project_images\Govindpur Taregana\images (1).jpeg,datasets/project_imgfold/project_images\Govindpur Taregana\images (2).jpeg,datasets/project_imgfold/project_images\Govindpur Taregana\images.jpeg"
hotel,Gulariya,,,,"datasets/project_imgfold/project_images\Gulariya\download (1).jpeg,datasets/project_imgfold/project_images\Gulariya\download (2).jpeg,datasets/project_imgfold/project_images\Gulariya\download (3).jpeg,datasets/project_imgfold/project_images\Gulariya\download (5).jpeg,datasets/project_imgfold/project_images\Gulariya\download.jpeg"
hotel,Gumdi,,,,"datasets/project_imgfold/project_images\Gumdi\download (1).jpeg,datasets/project_imgfold/project_images\Gumdi\download (2).jpeg,datasets/project_imgfold/project_images\Gumdi\download (3).jpeg,datasets/project_imgfold/project_images\Gumdi\download (5).jpeg,datasets/project_imgfold/project_images\Gumdi\download.jpeg"
hotel,Gundu,,,,"datasets/project_imgfold/project_images\Gundu\download (1).jpeg,datasets/project_imgfold/project_images\Gundu\download (2).jpeg,datasets/project_imgfold/project_images\Gundu\download (3).jpeg,datasets/project_imgfold/project_images\Gundu\download (5).jpeg,datasets/project_imgfold/project_images\Gundu\download.jpeg"
hotel,Gunsakot,,,,"datasets/project_imgfold/project_images\Gunsakot\download (1).jpeg,datasets/project_imgfold/project_images\Gunsakot\download (2).jpeg,datasets/project_imgfold/project_images\Gunsakot\download (3).jpeg,datasets/project_imgfold/project_images\Gunsakot\download (4).jpeg,datasets/project_imgfold/project_images\Gunsakot\download.jpeg"
hotel,Gunsi Bhadaure,,,,"datasets/project_imgfold/project_images\Gunsi Bhadaure\download (1).jpeg,datasets/project_imgfold/project_images\Gunsi Bhadaure\download (2).jpeg,datasets/project_imgfold/project_images\Gunsi Bhadaure\download (3).jpeg,datasets/project_imgfold/project_images\Gunsi Bhadaure\download (5).jpeg,datasets/project_imgfold/project_images\Gunsi Bhadaure\download.jpeg"
hotel,Gupteshwor (Ramechhap),,,,"datasets/project_imgfold/project_images\Gupteshwor (Ramechhap)\download (1).jpeg,datasets/project_imgfold/project_images\Gupteshwor (Ramechhap)\download (2).jpeg,datasets/project_imgfold/project_images\Gupteshwor (Ramechhap)\download (3).jpeg,datasets/project_imgfold/project_images\Gupteshwor (Ramechhap)\download (4).jpeg,datasets/project_imgfold/project_images\Gupteshwor (Ramechhap)\download.jpeg"
hotel,Gurase Pokhari,,,,"datasets/project_imgfold/project_images\Gurase Pokhari\download (1).jpeg,datasets/project_imgfold/project_images\Gurase Pokhari\download (2).jpeg,datasets/project_imgfold/project_images\Gurase Pokhari\download (3).jpeg,datasets/project_imgfold/project_images\Gurase Pokhari\download (4).jpeg,datasets/project_imgfold/project_images\Gurase Pokhari\download (5).jpeg,datasets/project_imgfold/project_images\Gurase Pokhari\download (6).jpeg,datasets/project_imgfold/project_images\Gurase Pokhari\download (7).jpeg,datasets/project_imgfold/project_images\Gurase Pokhari\download (8).jpeg,datasets/project_imgfold/project_images\Gurase Pokhari\download.jpeg,datasets/project_imgfold/project_images\Gurase Pokhari\images.jpeg"
hotel,Gurung Village Lesser Trails,,,,"datasets/project_imgfold/project_images\Gurung Village Lesser Trails\Gurung Village – Lesser Trails 1.1.jpeg,datasets/project_imgfold/project_images\Gurung Village Lesser Trails\Gurung Village – Lesser Trails 1.10.jpeg,datasets/project_imgfold/project_images\Gurung Village Lesser Trails\Gurung Village – Lesser Trails 1.2.jpeg,datasets/project_imgfold/project_images\Gurung Village Lesser Trails\Gurung Village – Lesser Trails 1.3.jpeg,datasets/project_imgfold/project_images\Gurung Village Lesser Trails\Gurung Village – Lesser Trails 1.4.jpeg,datasets/project_imgfold/project_images\Gurung Village Lesser Trails\Gurung Village – Lesser Trails 1.5.jpeg,datasets/project_imgfold/project_images\Gurung Village Lesser Trails\Gurung Village – Lesser Trails 1.6.jpeg,datasets/project_imgfold/project_images\Gurung Village Lesser Trails\Gurung Village – Lesser Trails 1.7.jpeg,datasets/project_imgfold/project_images\Gurung Village Lesser Trails\Gurung Village – Lesser Trails 1.8.jpeg,datasets/project_imgfold/project_images\Gurung Village Lesser Trails\Gurung Village – Lesser Trails 1.9.jpeg"
hotel,Guthichaur,,,,"datasets/project_imgfold/project_images\Guthichaur\download (1).jpeg,datasets/project_imgfold/project_images\Guthichaur\download (2).jpeg,datasets/project_imgfold/project_images\Guthichaur\download (3).jpeg,datasets/project_imgfold/project_images\Guthichaur\download (5).jpeg,datasets/project_imgfold/project_images\Guthichaur\download.jpeg"
hotel,Guthigumba,,,,"datasets/project_imgfold/project_images\Guthigumba\download (1).jpeg,datasets/project_imgfold/project_images\Guthigumba\download (2).jpeg,datasets/project_imgfold/project_images\Guthigumba\download (3).jpeg,datasets/project_imgfold/project_images\Guthigumba\download (4).jpeg,datasets/project_imgfold/project_images\Guthigumba\download.jpeg"
hotel,Gwalichaur,,,,"datasets/project_imgfold/project_images\Gwalichaur\download (1).jpeg,datasets/project_imgfold/project_images\Gwalichaur\download (2).jpeg,datasets/project_imgfold/project_images\Gwalichaur\download (3).jpeg,datasets/project_imgfold/project_images\Gwalichaur\download (4).jpeg,datasets/project_imgfold/project_images\Gwalichaur\download.jpeg"
hotel,Haldekalika,,,,"datasets/project_imgfold/project_images\Haldekalika\download (1).jpeg,datasets/project_imgfold/project_images\Haldekalika\download (2).jpeg,datasets/project_imgfold/project_images\Haldekalika\download (3).jpeg,datasets/project_imgfold/project_images\Haldekalika\download (5).jpeg,datasets/project_imgfold/project_images\Haldekalika\download.jpeg"
hotel,Halesi Mahadev Temple,,,,"datasets/project_imgfold/project_images\Halesi Mahadev Temple\Halesi Mahadev Temple 1.1.jpeg,datasets/project_imgfold/project_images\Halesi Mahadev Temple\Halesi Mahadev Temple 1.10.jpeg,datasets/project_imgfold/project_images\Halesi Mahadev Temple\Halesi Mahadev Temple 1.2.jpeg,datasets/project_imgfold/project_images\Halesi Mahadev Temple\Halesi Mahadev Temple 1.3.jpeg,datasets/project_imgfold/project_images\Halesi Mahadev Temple\Halesi Mahadev Temple 1.4.jpeg,datasets/project_imgfold/project_images\Halesi Mahadev Temple\Halesi Mahadev Temple 1.5.jpeg,datasets/project_imgfold/project_images\Halesi Mahadev Temple\Halesi Mahadev Temple 1.6.jpeg,datasets/project_imgfold/project_images\Halesi Mahadev Temple\Halesi Mahadev Temple 1.7.jpeg,datasets/project_imgfold/project_images\Halesi Mahadev Temple\Halesi Mahadev Temple 1.8.jpeg,datasets/project_imgfold/project_images\Halesi Mahadev Temple\Halesi Mahadev Temple 1.9.jpeg"
hotel,Hans Pokhari,,,,"datasets/project_imgfold/project_images\Hans Pokhari\download (4).jpeg,datasets/project_imgfold/project_images\Hans Pokhari\images (1).jpeg,datasets/project_imgfold/project_images\Hans Pokhari\images (2).jpeg,datasets/project_imgfold/project_images\Hans Pokhari\images (3).jpeg,datasets/project_imgfold/project_images\Hans Pokhari\images.jpeg"
hotel,Hanuman Sagar,,,,"datasets/project_imgfold/project_images\Hanuman Sagar\download (1).jpeg,datasets/project_imgfold/project_images\Hanuman Sagar\download (2).jpeg,datasets/project_imgfold/project_images\Hanuman Sagar\download (3).jpeg,datasets/project_imgfold/project_images\Hanuman Sagar\download (4).jpeg,datasets/project_imgfold/project_images\Hanuman Sagar\download.jpeg"
hotel,Haraiya,,,,"datasets/project_imgfold/project_images\Haraiya\download (1).jpeg,datasets/project_imgfold/project_images\Haraiya\download (2).jpeg,datasets/project_imgfold/project_images\Haraiya\download (3).jpeg,datasets/project_imgfold/project_images\Haraiya\download (4).jpeg,datasets/project_imgfold/project_images\Haraiya\download.jpeg"
hotel,Hardiya,,,,"datasets/project_imgfold/project_images\Hardiya\download (1).jpeg,datasets/project_imgfold/project_images\Hardiya\download (2).jpeg,datasets/project_imgfold/project_images\Hardiya\download (3).jpeg,datasets/project_imgfold/project_images\Hardiya\download (4).jpeg,datasets/project_imgfold/project_images\Hardiya\download.jpeg"
hotel,Hariharpur,,,,"datasets/project_imgfold/project_images\Hariharpur\download (1).jpeg,datasets/project_imgfold/project_images\Hariharpur\download (2).jpeg,datasets/project_imgfold/project_images\Hariharpur\download (3).jpeg,datasets/project_imgfold/project_images\Hariharpur\download (5).jpeg,datasets/project_imgfold/project_images\Hariharpur\download.jpeg"
hotel,Hariharpur Village,,,,"datasets/project_imgfold/project_images\Hariharpur Village\Hariharpur Village 1.1.jpeg,datasets/project_imgfold/project_images\Hariharpur Village\Hariharpur Village 1.10.jpeg,datasets/project_imgfold/project_images\Hariharpur Village\Hariharpur Village 1.2.jpeg,datasets/project_imgfold/project_images\Hariharpur Village\Hariharpur Village 1.3.jpeg,datasets/project_imgfold/project_images\Hariharpur Village\Hariharpur Village 1.4.jpeg,datasets/project_imgfold/project_images\Hariharpur Village\Hariharpur Village 1.5.jpeg,datasets/project_imgfold/project_images\Hariharpur Village\Hariharpur Village 1.6.jpeg,datasets/project_imgfold/project_images\Hariharpur Village\Hariharpur Village 1.7.jpeg,datasets/project_imgfold/project_images\Hariharpur Village\Hariharpur Village 1.8.jpeg,datasets/project_imgfold/project_images\Hariharpur Village\Hariharpur Village 1.9.jpeg"
hotel,Harisiddhi,,,,"datasets/project_imgfold/project_images\Harisiddhi\download (1).jpeg,datasets/project_imgfold/project_images\Harisiddhi\download (2).jpeg,datasets/project_imgfold/project_images\Harisiddhi\download (3).jpeg,datasets/project_imgfold/project_images\Harisiddhi\download (4).jpeg,datasets/project_imgfold/project_images\Harisiddhi\download.jpeg"
hotel,Harna River,,,,"datasets/project_imgfold/project_images\Harna River\download (1).jpeg,datasets/project_imgfold/project_images\Harna River\download (2).jpeg,datasets/project_imgfold/project_images\Harna River\download (3).jpeg,datasets/project_imgfold/project_images\Harna River\download (5).jpeg,datasets/project_imgfold/project_images\Harna River\download.jpeg"
hotel,Harnamadi,,,,"datasets/project_imgfold/project_images\Harnamadi\download (1).jpeg,datasets/project_imgfold/project_images\Harnamadi\download (2).jpeg,datasets/project_imgfold/project_images\Harnamadi\download (3).jpeg,datasets/project_imgfold/project_images\Harnamadi\download (4).jpeg,datasets/project_imgfold/project_images\Harnamadi\download.jpeg"
hotel,Hathilet,,,,"datasets/project_imgfold/project_images\Hathilet\Dhanusha_District_locator.png,datasets/project_imgfold/project_images\Hathilet\download (5).jpeg,datasets/project_imgfold/project_images\Hathilet\images (1).jpeg,datasets/project_imgfold/project_images\Hathilet\images (2).jpeg,datasets/project_imgfold/project_images\Hathilet\images (3).jpeg,datasets/project_imgfold/project_images\Hathilet\images.jpeg,datasets/project_imgfold/project_images\Hathilet\sddefault.jpg"
hotel,Hatiya,,,,"datasets/project_imgfold/project_images\Hatiya\download (1).jpeg,datasets/project_imgfold/project_images\Hatiya\download (2).jpeg,datasets/project_imgfold/project_images\Hatiya\download (3).jpeg,datasets/project_imgfold/project_images\Hatiya\download (5).jpeg,datasets/project_imgfold/project_images\Hatiya\download.jpeg"
hotel,Helambu,,,,"datasets/project_imgfold/project_images\Helambu\download (1).jpeg,datasets/project_imgfold/project_images\Helambu\download (2).jpeg,datasets/project_imgfold/project_images\Helambu\download (3).jpeg,datasets/project_imgfold/project_images\Helambu\download (4).jpeg,datasets/project_imgfold/project_images\Helambu\download.jpeg"
hotel,Hepka,,,,"datasets/project_imgfold/project_images\Hepka\download (1).jpeg,datasets/project_imgfold/project_images\Hepka\download (2).jpeg,datasets/project_imgfold/project_images\Hepka\download (3).jpeg,datasets/project_imgfold/project_images\Hepka\download (5).jpeg,datasets/project_imgfold/project_images\Hepka\download.jpeg"
hotel,Hetauda,,,,"datasets/project_imgfold/project_images\Hetauda\download (1).jpeg,datasets/project_imgfold/project_images\Hetauda\download (2).jpeg,datasets/project_imgfold/project_images\Hetauda\download (3).jpeg,datasets/project_imgfold/project_images\Hetauda\download (4).jpeg,datasets/project_imgfold/project_images\Hetauda\download.jpeg"
hotel,Hidden Village Viewpoint,,,,"datasets/project_imgfold/project_images\Hidden Village Viewpoint\Hidden Village Viewpoints 1.1.jpeg,datasets/project_imgfold/project_images\Hidden Village Viewpoint\Hidden Village Viewpoints 1.10.jpeg,datasets/project_imgfold/project_images\Hidden Village Viewpoint\Hidden Village Viewpoints 1.2.jpeg,datasets/project_imgfold/project_images\Hidden Village Viewpoint\Hidden Village Viewpoints 1.3.jpeg,datasets/project_imgfold/project_images\Hidden Village Viewpoint\Hidden Village Viewpoints 1.4.jpeg,datasets/project_imgfold/project_images\Hidden Village Viewpoint\Hidden Village Viewpoints 1.5.jpeg,datasets/project_imgfold/project_images\Hidden Village Viewpoint\Hidden Village Viewpoints 1.6.jpeg,datasets/project_imgfold/project_images\Hidden Village Viewpoint\Hidden Village Viewpoints 1.7.jpeg,datasets/project_imgfold/project_images\Hidden Village Viewpoint\Hidden Village Viewpoints 1.8.jpeg,datasets/project_imgfold/project_images\Hidden Village Viewpoint\Hidden Village Viewpoints 1.9.jpeg"
hotel,Hidden Village Waterfall,,,,"datasets/project_imgfold/project_images\Hidden Village Waterfall\Hidden Village Waterfalls 1.1.jpeg,datasets/project_imgfold/project_images\Hidden Village Waterfall\Hidden Village Waterfalls 1.10.jpeg,datasets/project_imgfold/project_images\Hidden Village Waterfall\Hidden Village Waterfalls 1.2.jpeg,datasets/project_imgfold/project_images\Hidden Village Waterfall\Hidden Village Waterfalls 1.3.jpeg,datasets/project_imgfold/project_images\Hidden Village Waterfall\Hidden Village Waterfalls 1.4.jpeg,datasets/project_imgfold/project_images\Hidden Village Waterfall\Hidden Village Waterfalls 1.5.jpeg,datasets/project_imgfold/project_images\Hidden Village Waterfall\Hidden Village Waterfalls 1.6.jpeg,datasets/project_imgfold/project_images\Hidden Village Waterfall\Hidden Village Waterfalls 1.7.jpeg,datasets/project_imgfold/project_images\Hidden Village Waterfall\Hidden Village Waterfalls 1.8.jpeg,datasets/project_imgfold/project_images\Hidden Village Waterfall\Hidden Village Waterfalls 1.9.jpeg"
hotel,Hile,,,,"datasets/project_imgfold/project_images\Hile\hile 1.1.jpeg,datasets/project_imgfold/project_images\Hile\hile 1.10.jpeg,datasets/project_imgfold/project_images\Hile\hile 1.2.jpeg,datasets/project_imgfold/project_images\Hile\hile 1.3.jpeg,datasets/project_imgfold/project_images\Hile\hile 1.4.jpeg,datasets/project_imgfold/project_images\Hile\hile 1.5.jpeg,datasets/project_imgfold/project_images\Hile\hile 1.6.jpeg,datasets/project_imgfold/project_images\Hile\hile 1.7.jpeg,datasets/project_imgfold/project_images\Hile\hile 1.8.jpeg,datasets/project_imgfold/project_images\Hile\hile 1.9.jpeg"
hotel,Himalayan hot spring,,,,"datasets/project_imgfold/project_images\Himalayan hot spring\Himalayan Hot Springs 1.1.jpeg,datasets/project_imgfold/project_images\Himalayan hot spring\Himalayan Hot Springs 1.10.jpeg,datasets/project_imgfold/project_images\Himalayan hot spring\Himalayan Hot Springs 1.2.jpeg,datasets/project_imgfold/project_images\Himalayan hot spring\Himalayan Hot Springs 1.3.jpeg,datasets/project_imgfold/project_images\Himalayan hot spring\Himalayan Hot Springs 1.4.jpeg,datasets/project_imgfold/project_images\Himalayan hot spring\Himalayan Hot Springs 1.5.jpeg,datasets/project_imgfold/project_images\Himalayan hot spring\Himalayan Hot Springs 1.6.jpeg,datasets/project_imgfold/project_images\Himalayan hot spring\Himalayan Hot Springs 1.7.jpeg,datasets/project_imgfold/project_images\Himalayan hot spring\Himalayan Hot Springs 1.8.jpeg,datasets/project_imgfold/project_images\Himalayan hot spring\Himalayan Hot Springs 1.9.jpeg"
hotel,Himalayan Viewpoint-Dhampus Ridge,,,,"datasets/project_imgfold/project_images\Himalayan Viewpoint-Dhampus Ridge\Himalayan Viewpoint – Dhampus Ridge 1.1.jpeg,datasets/project_imgfold/project_images\Himalayan Viewpoint-Dhampus Ridge\Himalayan Viewpoint – Dhampus Ridge 1.10.jpeg,datasets/project_imgfold/project_images\Himalayan Viewpoint-Dhampus Ridge\Himalayan Viewpoint – Dhampus Ridge 1.2.jpeg,datasets/project_imgfold/project_images\Himalayan Viewpoint-Dhampus Ridge\Himalayan Viewpoint – Dhampus Ridge 1.3.jpeg,datasets/project_imgfold/project_images\Himalayan Viewpoint-Dhampus Ridge\Himalayan Viewpoint – Dhampus Ridge 1.4.jpeg,datasets/project_imgfold/project_images\Himalayan Viewpoint-Dhampus Ridge\Himalayan Viewpoint – Dhampus Ridge 1.5.jpeg,datasets/project_imgfold/project_images\Himalayan Viewpoint-Dhampus Ridge\Himalayan Viewpoint – Dhampus Ridge 1.6.jpeg,datasets/project_imgfold/project_images\Himalayan Viewpoint-Dhampus Ridge\Himalayan Viewpoint – Dhampus Ridge 1.7.jpeg,datasets/project_imgfold/project_images\Himalayan Viewpoint-Dhampus Ridge\Himalayan Viewpoint – Dhampus Ridge 1.8.jpeg,datasets/project_imgfold/project_images\Himalayan Viewpoint-Dhampus Ridge\Himalayan Viewpoint – Dhampus Ridge 1.9.jpeg"
